날짜,구분,소화조_투입량_tpd,반입_총량_tpd,반입_음폐수_tpd,반입_가축분뇨_tpd,반입_음식물_tpd,반입비율_음폐수,반입비율_가축분뇨,반입비율_음식물,유입비율_음폐수,유입비율_가축분뇨,유입비율_음식물,투입톤_음폐수_t,투입톤_가축분뇨_t,투입톤_음식물_t,잔존재고_음폐수_t,잔존재고_가축분뇨_t,잔존재고_음식물_t,잔존재고_합계_t,재고_평균체류일,발생가중재고_음폐수_t,발생가중재고_가축분뇨_t,발생가중재고_음식물_t,예측CH4_음폐수_m3d,예측CH4_가축분뇨_m3d,예측CH4_음식물_m3d,예측CH4_합계_m3d,실측CH4_m3d,잔차_m3d,잔차율_pct,소화액_TS_pct,소화액_VS_pct,소화액_pH,소화조_온도_C,VFA_A_mgL,ALK_A_mgL,VFA_ALK_A,NH3N_A_mgL,FAN_A_mgL,OLR_kgVS_m3d
2021-02-12,학습,156.0,0.0,,,,,,,0.3879,0.5177,0.0944,60.508,80.759,14.733,982.67,693.12,183.18,1858.97,11.43,74.269,31.012,12.538,2976.4,1616.1,168.1,4760.5,4939.5,179.0,3.62,,,,,,,,,,
2021-02-13,학습,156.0,91.23,49.65,41.58,0.0,0.5442,0.4558,0.0,0.4322,0.5001,0.0677,67.422,78.021,10.557,971.53,715.72,179.09,1866.34,11.39,72.772,32.58,11.713,2916.4,1697.8,157.0,4771.2,4730.6,-40.6,-0.86,,,,,,,,,,
2021-02-14,학습,156.0,0.0,,,,,,,0.464,0.4876,0.0485,72.377,76.059,7.564,966.22,734.55,172.34,1873.11,11.36,73.831,33.755,10.253,2958.8,1759.0,137.5,4855.3,,,,,,,,,,,,,
2021-02-15,학습,156.0,262.89,104.82,131.44,26.63,0.3987,0.5,0.1013,0.4455,0.4911,0.0635,69.492,76.609,9.899,958.46,752.43,168.46,1879.35,11.33,73.33,34.797,9.958,2938.8,1813.3,133.5,4885.6,5185.0,299.4,5.77,2.585,1.125,8.09,38.0,2813.0,17712.0,0.1588,4230.0,597.5,0.93
2021-02-16,학습,160.0,235.16,133.01,84.02,18.13,0.5656,0.3573,0.0771,0.4795,0.4532,0.0673,76.723,72.505,10.772,958.55,764.77,165.76,1889.08,11.29,75.914,35.354,10.019,3042.3,1842.3,134.3,5019.0,5160.6,141.6,2.74,2.465,0.975,8.1,38.0,2735.0,17734.0,0.1542,,,0.9
2021-02-17,학습,160.0,185.53,129.61,39.3,16.62,0.6986,0.2118,0.0896,0.5416,0.3847,0.0736,86.659,61.559,11.781,968.57,765.18,164.29,1898.04,11.25,81.482,34.951,10.363,3265.4,1821.3,138.9,5225.7,5382.9,157.2,2.92,2.52,0.98,8.13,38.0,2872.0,17628.0,0.1629,,,0.958
2021-02-18,학습,164.0,197.12,99.75,86.94,10.43,0.506,0.4411,0.0529,0.5315,0.4007,0.0678,87.172,65.716,11.113,978.3,769.72,162.26,1910.28,11.2,85.12,34.942,10.397,3411.3,1820.8,139.4,5371.5,5681.9,310.4,5.46,2.515,1.04,8.14,38.0,2924.0,17569.0,0.1664,,,0.961
2021-02-19,학습,164.0,181.38,80.09,87.45,13.84,0.4416,0.4821,0.0763,0.506,0.4238,0.0702,82.989,69.501,11.51,983.07,777.68,160.8,1921.54,11.16,85.691,35.236,10.539,3434.1,1836.2,141.3,5411.7,5839.5,427.8,7.33,,,,38.0,,,,,,
2021-02-20,학습,164.0,153.06,76.28,58.31,18.47,0.4984,0.381,0.1207,0.5039,0.4116,0.0845,82.633,67.51,13.857,987.1,783.01,161.8,1931.91,11.13,85.901,35.327,11.341,3442.5,1840.9,152.1,5435.5,5752.3,316.8,5.51,,,,,,,,,,
2021-02-21,학습,164.0,0.0,,,,,,,0.5023,0.403,0.0947,82.377,66.084,15.539,990.55,786.49,164.4,1941.44,11.1,85.928,35.29,12.391,3443.6,1839.0,166.1,5448.8,5866.1,417.3,7.11,,,,,,,,,,
2021-02-22,학습,164.0,169.51,108.99,39.47,21.05,0.643,0.2328,0.1242,0.5422,0.3547,0.1031,88.917,58.176,16.907,1000.27,781.78,168.16,1950.21,11.08,88.561,34.627,13.518,3549.1,1804.4,181.2,5534.8,,,,,,,,,,,,,
2021-02-23,학습,160.0,137.34,77.37,45.35,14.62,0.5633,0.3302,0.1065,0.5482,0.3478,0.104,87.708,55.644,16.647,1008.0,774.92,171.37,1954.28,11.1,89.701,33.86,14.208,3594.8,1764.5,190.5,5549.8,6232.3,682.5,10.95,2.59,0.935,8.08,38.0,2549.0,17128.0,0.1488,4217.0,595.7,1.046
2021-02-24,학습,152.0,185.52,105.0,65.46,15.06,0.566,0.3528,0.0812,0.5532,0.3492,0.0976,84.09,53.081,14.829,1011.49,766.04,172.49,1950.02,11.15,88.957,33.004,14.133,3565.0,1719.9,189.5,5474.4,6454.3,979.9,15.18,2.42,0.97,8.1,38.0,2713.0,17105.0,0.1586,,,1.127
2021-02-25,학습,144.0,149.3,78.06,56.64,14.63,0.5227,0.3793,0.098,0.5446,0.3577,0.0977,78.42,51.515,14.066,1009.04,756.3,172.77,1938.11,11.25,86.23,32.152,13.852,3455.7,1675.5,185.7,5316.9,6014.7,697.8,11.6,2.57,1.07,8.1,38.0,2803.0,17086.0,0.1641,,,1.039
2021-02-26,학습,144.0,287.78,125.18,147.27,15.33,0.435,0.5117,0.0533,0.5135,0.4014,0.0851,73.946,57.801,12.253,1002.31,753.63,171.21,1927.15,11.33,82.758,31.931,13.117,3316.6,1664.0,175.9,5156.4,5230.3,73.9,1.41,2.6,1.07,8.1,37.95,2362.0,17863.0,0.1322,,,0.808
2021-02-27,학습,144.0,140.63,75.02,48.38,17.23,0.5335,0.344,0.1225,0.5192,0.3851,0.0957,74.76,55.459,13.781,996.93,748.84,171.3,1917.06,11.41,80.943,31.556,13.075,3243.8,1644.4,175.3,5063.6,4712.7,-350.8,-7.44,2.485,0.98,8.13,38.0,2346.0,17657.0,0.1329,,,0.841
2021-02-28,학습,144.0,0.0,,,,,,,0.5232,0.3735,0.1033,75.343,53.781,14.876,992.56,742.74,172.48,1907.78,11.47,80.057,31.103,13.374,3208.3,1620.8,179.3,5008.5,4676.2,-332.2,-7.1,2.515,1.085,8.14,38.1,2393.0,17705.0,0.1352,,,0.922
2021-03-01,학습,144.0,308.85,152.68,136.4,19.77,0.4944,0.4416,0.064,0.515,0.3928,0.0922,74.165,56.563,13.272,987.36,739.92,171.96,1899.24,11.53,79.039,30.941,13.097,3167.5,1612.4,175.6,4955.5,4735.5,-220.1,-4.65,,,,,,,,,,
2021-03-02,학습,144.0,208.0,73.41,122.89,11.7,0.3529,0.5908,0.0562,0.4691,0.4489,0.082,67.548,64.646,11.806,975.97,745.41,170.02,1891.39,11.57,75.764,31.45,12.469,3036.3,1638.9,167.2,4842.4,4659.7,-182.7,-3.92,2.62,0.97,8.19,37.9,2512.0,17619.0,0.1426,4635.0,806.2,0.812
2021-03-03,학습,144.0,94.45,81.28,0.0,13.17,0.8606,0.0,0.1394,0.5801,0.3217,0.0983,83.528,46.321,14.151,981.46,732.13,170.57,1884.16,11.61,80.137,30.417,12.744,3211.5,1585.1,170.9,4967.5,4789.2,-178.3,-3.72,2.685,1.155,8.0,37.95,2656.0,17139.0,0.155,,,0.828
2021-03-04,학습,144.0,125.64,67.86,41.62,16.16,0.5401,0.3313,0.1286,0.5687,0.3244,0.1069,81.898,46.712,15.39,984.89,720.3,172.32,1877.51,11.64,82.181,29.57,13.303,3293.5,1540.9,178.4,5012.8,4809.6,-203.2,-4.22,2.7,1.12,8.01,38.0,2573.0,17095.0,0.1505,,,0.875
2021-03-05,학습,152.0,260.59,108.13,136.16,16.3,0.4149,0.5225,0.0626,0.5251,0.3806,0.0943,79.821,57.844,14.335,985.96,720.55,172.88,1879.39,11.62,82.612,29.742,13.368,3310.7,1549.9,179.2,5039.8,4913.6,-126.3,-2.57,2.665,1.04,8.0,38.0,2445.0,17260.0,0.1417,,,0.882
2021-03-06,학습,160.0,151.96,78.29,57.62,16.05,0.5152,0.3792,0.1056,0.5223,0.3802,0.0975,83.572,60.826,15.603,990.7,723.77,174.66,1889.13,11.55,84.377,30.126,13.792,3381.5,1569.9,184.9,5136.3,5102.6,-33.6,-0.66,,,,,,,,,,
2021-03-07,학습,168.0,45.41,0.0,45.41,0.0,0.0,1.0,0.0,0.3743,0.5559,0.0699,62.876,93.386,11.739,974.36,759.28,172.43,1906.08,11.45,77.188,33.057,12.922,3093.4,1722.6,173.3,4989.3,5272.2,283.0,5.37,,,,,,,,,,
2021-03-08,학습,167.0,163.22,104.57,39.19,19.46,0.6407,0.2401,0.1192,0.4498,0.4664,0.0839,75.113,77.882,14.005,971.57,776.46,172.65,1920.68,11.36,77.649,34.306,13.009,3111.8,1787.7,174.4,5074.0,5315.4,241.4,4.54,,,,,,,,,,
2021-03-09,학습,168.0,176.66,74.79,88.5,13.37,0.4234,0.501,0.0757,0.4423,0.4762,0.0815,74.304,79.996,13.699,968.19,794.37,172.55,1935.11,11.29,77.61,35.536,12.977,3110.3,1851.8,174.0,5136.1,5327.8,191.7,3.6,2.81,1.29,7.94,38.0,2813.0,17068.0,0.1648,5236.0,557.5,0.983
2021-03-10,학습,168.0,254.15,105.01,135.99,13.15,0.4132,0.5351,0.0517,0.434,0.4929,0.0731,72.918,82.802,12.28,963.7,813.66,171.03,1948.39,11.23,77.031,36.805,12.529,3087.1,1918.0,168.0,5173.0,5357.4,184.3,3.44,2.715,1.0,8.0,38.0,2739.0,16927.0,0.1618,4963.0,597.3,1.021
2021-03-11,학습,168.0,170.52,77.84,79.83,12.85,0.4565,0.4682,0.0754,0.4404,0.4859,0.0737,73.987,81.625,12.388,960.63,830.23,169.74,1960.6,11.18,77.102,37.789,12.256,3089.9,1969.2,164.3,5223.5,5534.8,311.3,5.63,2.615,1.09,7.97,38.0,2586.0,16529.0,0.1565,,,0.958
2021-03-12,학습,168.0,285.77,182.93,87.85,14.99,0.6401,0.3074,0.0525,0.497,0.4353,0.0677,83.499,73.127,11.374,967.32,836.97,167.55,1971.84,11.14,80.95,37.945,11.766,3244.1,1977.3,157.8,5379.2,5549.5,170.3,3.07,2.59,1.22,7.96,38.0,2427.0,16488.0,0.1472,,,1.058
2021-03-13,학습,168.0,184.48,77.62,91.44,15.42,0.4208,0.4957,0.0836,0.4754,0.4524,0.0722,79.867,76.002,12.131,969.85,846.05,166.28,1982.18,11.12,81.871,38.307,11.658,3281.0,1996.2,156.3,5433.6,5635.2,201.6,3.58,,,,,,,,,,
2021-03-14,학습,168.0,0.0,,,,,,,0.4599,0.4647,0.0754,77.264,78.063,12.673,969.57,856.47,165.66,1991.69,11.09,81.397,38.779,11.748,3262.1,2020.8,157.5,5440.4,5736.2,295.8,5.16,,,,,,,,,,
2021-03-15,학습,168.0,261.87,131.37,110.48,20.02,0.5017,0.4219,0.0765,0.4717,0.4525,0.0757,79.253,76.026,12.721,971.3,864.02,165.13,2000.45,11.08,81.901,39.018,11.824,3282.2,2033.3,158.5,5474.0,5800.6,326.6,5.63,2.52,1.075,8.02,38.0,2376.0,16980.0,0.1399,4725.0,616.4,1.004
2021-03-16,학습,168.0,200.69,128.97,57.6,14.12,0.6426,0.287,0.0704,0.5202,0.4056,0.0742,87.391,68.143,12.466,981.03,863.08,164.4,2008.5,11.07,85.467,38.59,11.798,3425.1,2010.9,158.2,5594.3,5658.7,64.4,1.14,2.56,1.09,7.94,37.95,2578.0,16825.0,0.1532,,,1.018
2021-03-17,학습,168.0,180.85,103.59,64.8,12.46,0.5728,0.3583,0.0689,0.5351,0.3922,0.0727,89.897,65.89,12.213,992.49,859.96,163.47,2015.91,11.06,88.668,38.046,11.706,3553.4,1982.6,157.0,5693.0,5642.3,-50.7,-0.9,2.46,0.99,7.98,37.95,2613.0,16914.0,0.1545,,,1.006
2021-03-18,학습,168.0,187.19,131.36,41.83,14.0,0.7017,0.2235,0.0748,0.5823,0.3444,0.0733,97.833,57.854,12.313,1010.96,849.06,162.71,2022.73,11.06,93.817,36.941,11.672,3759.8,1925.0,156.5,5841.3,5679.0,-162.3,-2.86,,,,,,,,,,
2021-03-19,학습,168.0,302.67,107.29,179.61,15.77,0.3545,0.5934,0.0521,0.5177,0.415,0.0673,86.981,69.715,11.304,1017.11,850.88,161.0,2029.0,11.06,92.652,36.951,11.347,3713.1,1925.6,152.1,5790.8,5486.4,-304.4,-5.55,2.34,0.93,7.94,38.0,2725.0,17069.0,0.1596,,,0.976
2021-03-20,학습,168.0,151.16,77.98,56.65,16.53,0.5159,0.3748,0.1094,0.5172,0.4036,0.0792,86.892,67.8,13.307,1022.68,850.65,161.44,2034.77,11.07,91.898,36.807,11.726,3682.9,1918.1,157.2,5758.1,5446.5,-311.7,-5.72,,,,,,,,,,
2021-03-21,학습,168.0,0.0,,,,,,,0.5168,0.3954,0.0878,86.829,66.429,14.743,1027.74,849.07,163.27,2040.08,11.07,91.407,36.575,12.415,3663.2,1906.0,166.5,5735.6,5517.9,-217.7,-3.95,,,,,,,,,,
2021-03-22,학습,168.0,260.17,156.39,85.08,18.7,0.6011,0.327,0.0719,0.5407,0.376,0.0833,90.842,63.172,13.987,1036.41,844.35,164.2,2044.96,11.08,92.71,36.117,12.658,3715.4,1882.1,169.7,5767.2,5487.0,-280.2,-5.11,,,,,,,,,,
2021-03-23,학습,165.0,237.21,157.17,66.39,13.65,0.6626,0.2799,0.0575,0.5753,0.3488,0.076,94.919,57.547,12.534,1048.46,834.39,163.61,2046.46,11.11,95.144,35.278,12.388,3813.0,1838.4,166.1,5817.4,,,,,,,,,,,,,
2021-03-24,학습,160.0,242.82,186.78,41.41,14.63,0.7692,0.1705,0.0603,0.6302,0.2982,0.0715,100.839,47.719,11.442,1065.47,815.39,161.97,2042.83,11.16,99.013,33.78,11.876,3968.0,1760.3,159.2,5887.5,,,,,,,,,,,,,
2021-03-25,학습,160.0,177.29,105.91,57.82,13.56,0.5974,0.3261,0.0765,0.6209,0.3062,0.0729,99.349,48.984,11.667,1079.63,799.18,160.69,2039.49,11.2,100.803,32.608,11.595,4039.8,1699.2,155.5,5894.5,5390.4,-504.1,-9.35,2.63,1.06,7.9,37.95,2831.0,16848.0,0.168,4911.0,468.8,0.97
2021-03-26,학습,160.0,245.63,211.82,19.41,14.4,0.8624,0.079,0.0586,0.6894,0.2418,0.0689,110.298,38.683,11.019,1103.6,773.96,158.86,2036.43,11.25,106.287,30.789,11.208,4259.5,1604.4,150.3,6014.3,5285.8,-728.4,-13.78,2.6,1.03,7.89,38.0,2784.0,16912.0,0.1646,,,0.942
2021-03-27,학습,160.0,182.08,76.85,89.83,15.4,0.4221,0.4934,0.0846,0.6136,0.3131,0.0733,98.175,50.093,11.731,1113.54,762.17,157.89,2033.6,11.28,104.82,30.157,11.159,4200.7,1571.5,149.6,5921.8,5391.1,-530.7,-9.84,,,,,,,,,,
2021-03-28,학습,160.0,0.0,,,,,,,0.5593,0.3642,0.0765,89.488,58.27,12.242,1114.0,759.5,157.51,2031.0,11.31,100.44,30.274,11.278,4025.2,1577.6,151.2,5754.0,5445.0,-309.1,-5.68,,,,,,,,,,
2021-03-29,학습,160.0,289.96,158.45,110.88,20.63,0.5465,0.3824,0.0711,0.5557,0.3693,0.075,88.906,59.096,11.999,1113.83,757.87,156.91,2028.61,11.34,97.506,30.439,11.287,3907.6,1586.2,151.3,5645.2,5660.3,15.1,0.27,2.62,1.12,7.94,38.15,2631.0,17154.0,0.1534,4987.0,543.5,0.954
2021-03-30,학습,164.0,328.97,212.14,103.8,13.03,0.6449,0.3155,0.0396,0.5809,0.3541,0.065,95.275,58.071,10.654,1120.05,755.35,155.02,2030.41,11.35,98.245,30.498,10.889,3937.2,1589.3,146.0,5672.5,5582.6,-89.9,-1.61,,,,,,,,,,
2021-03-31,학습,168.0,246.97,214.34,19.4,13.23,0.8679,0.0786,0.0536,0.6623,0.276,0.0617,111.263,46.365,10.371,1141.76,741.32,152.99,2036.07,11.33,105.095,29.612,10.533,4211.8,1543.1,141.2,5896.1,5822.6,-73.4,-1.26,2.595,1.015,7.92,38.15,2704.0,17283.0,0.1565,,,1.01
2021-04-01,학습,168.0,241.13,160.3,65.3,15.53,0.6648,0.2708,0.0644,0.663,0.2745,0.0625,111.383,46.119,10.498,1161.85,728.17,151.26,2041.28,11.31,109.368,28.839,10.329,4383.0,1502.8,138.5,6024.3,5414.0,-610.3,-11.27,,,,,,,,,,
2021-04-02,학습,170.0,363.85,215.26,133.25,15.34,0.5916,0.3662,0.0422,0.6428,0.3005,0.0567,109.269,51.087,9.644,1178.22,721.03,148.81,2048.07,11.29,111.157,28.58,9.933,4454.7,1489.3,133.2,6077.2,5501.6,-575.7,-10.46,2.75,1.135,7.9,38.0,2897.0,17064.0,0.1698,,,1.109
2021-04-03,학습,172.0,171.98,76.59,79.95,15.44,0.4453,0.4649,0.0898,0.5868,0.3471,0.0661,100.929,59.702,11.369,1184.95,723.08,148.28,2056.31,11.26,108.925,29.049,10.181,4365.3,1513.8,136.5,6015.6,5638.0,-377.5,-6.7,,,,,,,,,,
2021-04-04,학습,172.0,0.0,,,,,,,0.5467,0.3805,0.0728,94.032,65.444,12.523,1184.24,730.71,148.95,2063.9,11.24,104.79,29.907,10.696,4199.5,1558.5,143.4,5901.4,5578.0,-323.5,-5.8,,,,,,,,,,
2021-04-05,학습,175.0,271.37,212.0,38.94,20.43,0.7812,0.1435,0.0753,0.6132,0.3133,0.0735,107.306,54.829,12.864,1196.86,727.12,149.9,2073.88,11.21,107.549,29.787,11.15,4310.1,1552.2,149.5,6011.8,5592.7,-419.1,-7.49,2.45,0.92,7.94,38.0,3645.0,17458.0,0.2088,4693.0,489.5,1.013
2021-04-06,학습,180.0,237.12,134.08,90.18,12.86,0.5655,0.3803,0.0542,0.5997,0.3323,0.068,107.937,59.815,12.248,1209.1,728.8,150.17,2088.06,11.16,109.503,30.084,11.274,4388.4,1567.7,151.2,6107.2,6034.9,-72.4,-1.2,2.54,1.085,7.96,38.0,2949.0,17118.0,0.1723,4863.0,528.6,1.125
2021-04-07,학습,184.0,382.68,210.7,158.08,13.9,0.5506,0.4131,0.0363,0.5857,0.3552,0.0591,107.777,65.357,10.866,1220.2,735.88,149.02,2105.11,11.09,110.644,30.779,10.944,4434.1,1603.9,146.7,6184.8,6280.6,95.9,1.53,2.605,1.155,7.96,37.9,2753.0,17261.0,0.1595,4765.0,525.6,1.15
2021-04-08,학습,180.0,200.61,107.04,80.04,13.53,0.5336,0.399,0.0674,0.571,0.3676,0.0614,102.772,66.17,11.058,1225.41,743.21,148.17,2116.79,11.06,109.345,31.434,10.777,4382.1,1638.1,144.5,6164.7,6305.0,140.3,2.23,2.63,1.06,7.93,38.0,2817.0,17490.0,0.1611,,,1.053
2021-04-09,학습,184.0,169.65,135.14,19.16,15.35,0.7966,0.1129,0.0905,0.6349,0.2954,0.0697,116.824,54.357,12.819,1244.26,738.15,149.14,2131.54,11.02,114.166,31.046,11.191,4575.3,1617.8,150.0,6343.1,6441.6,98.4,1.53,2.62,1.095,7.92,38.0,2742.0,17525.0,0.1565,,,1.141
2021-04-10,학습,184.0,185.63,77.21,91.9,16.52,0.4159,0.4951,0.089,0.5728,0.352,0.0751,105.402,64.771,13.827,1250.17,743.9,151.04,2145.11,10.99,112.57,31.549,11.775,4511.3,1644.1,157.9,6313.3,6538.3,225.1,3.44,,,,,,,,,,
2021-04-11,학습,184.0,45.38,0.0,45.38,0.0,0.0,1.0,0.0,0.4105,0.5357,0.0538,75.524,98.569,9.907,1225.74,782.99,148.87,2157.6,10.97,99.634,34.681,10.998,3992.9,1807.2,147.5,5947.6,6725.8,778.1,11.57,,,,,,,,,,
2021-04-12,학습,184.0,273.34,161.98,91.17,20.19,0.5926,0.3335,0.0739,0.4621,0.4784,0.0595,85.024,88.024,10.951,1212.76,808.41,147.92,2169.09,10.95,95.456,36.496,10.782,3825.5,1901.9,144.6,5871.9,6628.0,756.1,11.41,2.59,1.1,7.92,38.0,2607.0,17296.0,0.1507,4661.0,466.5,1.122
2021-04-13,학습,184.0,247.62,134.98,102.66,9.98,0.5451,0.4146,0.0403,0.4856,0.4603,0.0541,89.354,84.696,9.949,1205.15,828.47,146.04,2179.66,10.94,94.612,37.772,10.333,3791.6,1968.4,138.6,5898.6,6573.0,674.5,10.26,2.725,1.205,7.9,38.05,2551.0,17146.0,0.1488,,,1.157
2021-04-14,학습,184.0,244.08,161.97,63.55,18.56,0.6636,0.2604,0.076,0.5361,0.4036,0.0603,98.637,74.268,11.095,1207.43,836.5,145.46,2189.38,10.94,97.804,38.022,10.372,3919.6,1981.4,139.1,6040.0,6563.5,523.5,7.98,2.5,1.035,7.92,38.0,2695.0,17224.0,0.1565,,,1.182
2021-04-15,학습,184.0,157.95,80.67,65.91,11.37,0.5107,0.4173,0.072,0.5289,0.4075,0.0636,97.315,74.98,11.705,1208.2,844.59,145.53,2198.33,10.94,99.244,38.291,10.581,3977.3,1995.4,141.9,6114.5,6695.4,580.8,8.68,2.555,1.055,7.92,38.0,2499.0,17371.0,0.1439,,,1.145
2021-04-16,학습,184.0,265.6,161.29,88.6,15.71,0.6073,0.3336,0.0591,0.5511,0.3865,0.0623,101.404,71.125,11.472,1213.0,848.19,145.37,2206.56,10.95,101.768,38.211,10.653,4078.4,1991.2,142.8,6212.4,6842.1,629.6,9.2,2.6,1.095,7.94,38.0,2562.0,14516.0,0.1765,,,1.118
2021-04-17,학습,184.0,145.51,73.05,57.31,15.15,0.502,0.3939,0.1041,0.5372,0.3886,0.0742,98.844,71.506,13.65,1214.86,851.88,147.4,2214.13,10.95,102.3,38.173,11.356,4099.7,1989.2,152.3,6241.3,6987.6,746.4,10.68,,,,,,,,,,
2021-04-18,학습,184.0,46.04,0.0,46.04,0.0,0.0,1.0,0.0,0.3849,0.5619,0.0532,70.825,103.394,9.781,1188.55,887.16,145.39,2221.1,10.96,91.421,40.692,10.674,3663.8,2120.5,143.1,5927.4,7074.4,1147.1,16.21,,,,,,,,,,
2021-04-19,학습,184.0,241.41,183.05,37.61,20.75,0.7583,0.1558,0.086,0.4907,0.4468,0.0625,90.297,82.211,11.492,1183.81,898.44,145.26,2227.51,10.97,92.5,41.137,10.723,3707.0,2143.7,143.8,5994.5,6933.1,938.6,13.54,2.56,1.275,7.86,38.1,2935.0,17135.0,0.1713,5209.0,492.7,1.233
2021-04-20,학습,184.0,215.86,160.38,41.99,13.49,0.743,0.1945,0.0625,0.5622,0.3753,0.0625,103.453,69.053,11.494,1192.62,895.65,145.14,2233.41,10.99,98.429,40.462,10.757,3944.6,2108.5,144.2,6197.4,6678.9,481.5,7.21,2.61,1.07,7.88,38.05,2799.0,17305.0,0.1617,5481.0,518.4,1.221
2021-04-21,학습,184.0,276.12,81.25,180.92,13.95,0.2943,0.6552,0.0505,0.4863,0.4546,0.0591,89.475,83.654,10.871,1186.73,907.7,144.41,2238.84,11.0,96.493,41.057,10.593,3867.0,2139.5,142.0,6148.6,6437.5,288.9,4.49,2.7,1.255,7.9,37.95,2869.0,17424.0,0.1647,,,1.233
2021-04-22,학습,184.0,178.89,107.64,56.86,14.39,0.6017,0.3178,0.0804,0.519,0.4159,0.0651,95.496,76.519,11.985,1187.34,911.64,144.84,2243.83,11.02,97.708,40.992,10.815,3915.7,2136.1,145.0,6196.9,6427.0,230.2,3.58,2.59,1.13,7.87,38.0,2938.0,17269.0,0.1701,,,1.221
2021-04-23,학습,184.0,218.37,183.32,19.3,15.75,0.8395,0.0884,0.0721,0.6099,0.323,0.0671,112.212,59.438,12.349,1204.62,898.19,145.61,2248.42,11.04,105.144,39.57,11.076,4213.7,2062.0,148.5,6424.3,6418.8,-5.5,-0.09,2.615,1.14,7.88,38.0,2873.0,17371.0,0.1654,,,1.205
2021-04-24,학습,184.0,133.5,77.02,41.68,14.8,0.5769,0.3122,0.1109,0.6005,0.32,0.0795,110.495,58.874,14.631,1218.8,885.25,148.6,2252.65,11.05,109.043,38.317,11.939,4370.0,1996.7,160.1,6526.8,6437.8,-89.0,-1.38,,,,,,,,,,
2021-04-25,학습,184.0,0.0,,,,,,,0.5938,0.3178,0.0884,109.265,58.469,16.266,1230.62,872.93,152.99,2256.54,11.07,110.955,37.22,13.017,4446.6,1939.6,174.5,6560.7,6341.3,-219.5,-3.46,,,,,,,,,,
2021-04-26,학습,184.0,370.54,192.07,158.71,19.76,0.5184,0.4283,0.0533,0.5724,0.3491,0.0785,105.328,64.235,14.437,1237.55,867.37,155.19,2260.11,11.09,110.56,36.75,13.203,4430.8,1915.1,177.0,6522.9,6156.8,-366.1,-5.95,2.72,1.09,7.92,38.0,2849.0,17569.0,0.1622,5512.0,563.2,1.129
2021-04-27,학습,184.0,232.21,137.62,81.47,13.12,0.5927,0.3508,0.0565,0.5782,0.3496,0.0722,106.383,64.326,13.291,1244.98,862.35,156.07,2263.4,11.1,110.738,36.358,12.987,4437.9,1894.7,174.1,6506.7,5976.9,-529.8,-8.86,2.685,1.095,7.9,38.0,2738.0,17723.0,0.1545,,,1.122
2021-04-28,학습,184.0,165.25,132.63,18.76,13.86,0.8026,0.1135,0.0839,0.6418,0.2827,0.0755,118.089,52.013,13.898,1263.53,845.41,157.49,2266.43,11.12,115.53,35.041,13.021,4630.0,1826.0,174.6,6630.5,5983.4,-647.2,-10.82,2.74,1.3,7.92,38.0,2927.0,17695.0,0.1654,,,1.148
2021-04-29,학습,184.0,187.65,108.02,65.57,14.06,0.5756,0.3494,0.0749,0.623,0.3016,0.0754,114.639,55.494,13.867,1277.14,833.31,158.77,2269.22,11.14,117.106,34.2,13.035,4693.1,1782.2,174.8,6650.1,6006.2,-643.9,-10.72,2.73,1.2,7.92,37.9,2897.0,17718.0,0.1635,,,1.152
2021-04-30,학습,184.0,239.73,135.32,87.22,17.19,0.5645,0.3638,0.0717,0.6064,0.3192,0.0743,111.584,58.74,13.676,1286.61,825.42,159.75,2271.78,11.16,116.856,33.745,12.987,4683.1,1758.5,174.1,6615.7,5990.2,-625.5,-10.44,2.66,1.145,7.92,38.0,2815.0,17649.0,0.1595,,,1.118
2021-05-01,학습,115.0,97.88,46.22,37.43,14.23,0.4722,0.3824,0.1454,0.5684,0.3371,0.0945,65.365,38.772,10.864,1249.1,798.2,157.84,2205.14,11.52,98.214,31.762,12.111,3936.0,1655.1,162.4,5753.5,4136.1,-1617.4,-39.11,,,,,,,,,,
2021-05-02,학습,172.0,0.0,,,,,,,0.5411,0.35,0.1089,93.073,60.196,18.731,1242.3,794.57,163.95,2200.83,11.54,97.8,31.791,13.874,3919.4,1656.7,186.0,5762.1,5071.0,-691.1,-13.63,,,,,,,,,,
2021-05-03,학습,178.0,256.78,155.85,79.22,21.71,0.6069,0.3085,0.0845,0.5598,0.3382,0.102,99.641,60.204,18.155,1242.62,791.25,169.0,2202.86,11.53,100.172,31.817,14.903,4014.5,1658.0,199.8,5872.3,5467.8,-404.5,-7.4,,,,,,,,,,
2021-05-04,학습,184.0,286.12,161.99,113.5,10.63,0.5662,0.3967,0.0372,0.5616,0.3548,0.0836,103.332,65.282,15.385,1246.59,793.26,170.87,2210.73,11.49,103.111,32.245,14.773,4132.3,1680.3,198.1,6010.7,5683.8,-326.8,-5.75,3.05,1.29,7.98,37.9,2170.0,16351.0,0.1327,,,1.07
2021-05-05,학습,190.0,231.05,126.89,86.89,17.27,0.5492,0.3761,0.0747,0.5581,0.3608,0.0811,106.034,68.557,15.409,1252.96,798.39,172.62,2223.97,11.42,106.005,32.87,14.692,4248.2,1712.9,197.0,6158.1,5971.6,-186.5,-3.12,2.805,1.215,7.9,37.95,2469.0,16843.0,0.1466,4896.0,467.3,1.114
