date,year,month,dow,intake_total_tpd,intake_foodww_tpd,intake_manure_tpd,intake_food_tpd,leach_pH,leach_TS_pct,leach_VS_pct,acid_pH,acid_TS_pct,acid_VS_pct,acid_CODcr_mgL,acid_TN_mgL,acid_NH3N_mgL,feed_A_tpd,feed_B_tpd,dig_T_A_C,dig_T_B_C,dig_pH_A,dig_pH_B,VFA_A_mgL,ALK_A_mgL,VFA_B_mgL,ALK_B_mgL,NH3N_A_mgL,NH3N_B_mgL,dig_TS_A_pct,dig_VS_A_pct,dig_TS_B_pct,dig_VS_B_pct,dig_CODcr_A_mgL,dig_CODcr_B_mgL,dig_TN_A_mgL,biogas_A_m3d,biogas_B_m3d,biogas_AB_raw_m3d,CH4_A_pct,CH4_B_pct,gasconc_CH4_pct,gasconc_CO2_pct,dewater_tpd,flag_TA_sensor_fault,flag_TB_sensor_fault,flag_ALKB_corrupted,flag_feed_frozen,flag_regime_2018,feed_AB_tpd,biogas_AB_m3d,CH4_pct,CH4_m3d,VFA_ALK_A,VFA_ALK_B,VS_load_tpd,HRT_d,OLR_kgVS_m3d,gas_per_VS_m3tVS,FAN_A_mgL,FAN_B_mgL
2022-08-19,2022,8,4,301.76,103.65,180.52,17.59,8.06,3.19,1.46,5.92,5.24,3.16,134381.0,,,96.0,96.0,,,8.16,8.12,2972.0,18493.0,3208.0,18210.0,,,2.83,1.19,2.76,1.12,26860.0,26205.0,,4320.0,3884.0,8204.0,68.5,68.6,68.55,31.44,212.0,0,0,0,0,0,192.0,8204.0,68.55,5623.842,0.160709,0.176167,6.0672,41.666667,0.7584,1352.188819,,
2022-08-20,2022,8,5,190.43,109.79,56.42,24.22,,,,,,,,,,102.0,102.0,,,,,,,,,,,,,,,,,,4448.0,3974.0,8422.0,,,,99.99,271.0,0,0,0,0,0,204.0,8422.0,,,,,,39.215686,,,,
2022-08-21,2022,8,6,0.0,0.0,0.0,0.0,,,,,,,,,,102.0,102.0,,,,,,,,,,,,,,,,,,4486.0,3962.0,8448.0,,,,,291.0,0,0,0,0,0,204.0,8448.0,,,,,,39.215686,,,,
2022-08-22,2022,8,0,200.6,130.3,39.69,30.61,7.72,2.67,1.49,5.67,5.02,3.19,152872.0,4759.0,,102.0,102.0,40.1,40.4,8.13,8.05,3095.0,18635.0,2762.0,,,,2.58,1.07,2.58,1.03,28668.0,33515.0,5491.0,4605.0,4045.0,8650.0,68.3,68.4,,,260.0,0,0,0,0,0,204.0,8650.0,68.35,5912.275,0.166085,,6.5076,39.215686,0.81345,1329.215072,,
2022-08-23,2022,8,1,440.9,242.47,183.72,14.71,8.04,2.69,1.5,5.75,4.89,3.25,146037.0,,,102.0,102.0,40.1,40.4,8.15,8.07,2912.0,18387.0,3291.0,17852.0,,,2.68,1.19,2.78,1.22,29401.0,31844.0,,4662.0,4064.0,8726.0,68.0,67.9,67.95,32.04,287.0,0,0,0,0,0,204.0,8726.0,67.95,5929.317,0.158373,0.184349,6.63,39.215686,0.82875,1316.138763,,
2022-08-24,2022,8,2,215.25,106.43,88.41,20.41,7.71,2.93,1.67,5.76,5.0,2.98,139406.0,,,102.0,102.0,40.1,40.4,8.15,8.08,2662.0,18419.0,2840.0,18116.0,,,2.49,0.88,2.75,1.03,27418.0,28951.0,,4692.0,4093.0,8785.0,67.6,67.8,67.7,32.29,347.0,0,0,0,0,0,204.0,8785.0,67.7,5947.445,0.144525,0.156767,6.0792,39.215686,0.7599,1445.091459,,
2022-08-25,2022,8,3,221.57,110.12,97.1,14.35,7.84,2.1,1.29,5.76,4.84,3.22,145644.0,,,93.0,94.0,40.1,40.4,8.15,8.07,2389.0,18118.0,2519.0,17967.0,,,2.58,1.07,2.46,1.02,26860.0,32627.0,,4580.0,4088.0,8668.0,68.2,68.4,68.3,31.69,371.0,0,0,0,0,0,187.0,8668.0,68.3,5920.244,0.131858,0.140201,6.0214,42.780749,0.752675,1439.532335,,
2022-08-26,2022,8,4,152.54,135.85,0.0,16.69,7.76,2.84,1.61,5.81,4.79,3.09,150294.0,,,102.0,102.0,40.1,40.4,8.16,8.09,2537.0,18342.0,2475.0,18239.0,,,2.61,1.09,2.54,1.05,28043.0,29905.0,,4592.0,4269.0,8861.0,68.2,68.5,,,256.0,0,0,0,0,0,204.0,8861.0,68.35,6056.4935,0.138316,0.135698,6.3036,39.215686,0.78795,1405.704677,,
2022-08-27,2022,8,5,219.32,82.34,113.25,23.73,,,,,,,,,,102.0,102.0,,,,,,,,,,,,,,,,,,4618.0,4431.0,9049.0,,,,,291.0,0,0,0,0,0,204.0,9049.0,,,,,,39.215686,,,,
2022-08-28,2022,8,6,0.0,0.0,0.0,0.0,,,,,,,,,,102.0,102.0,,,,,,,,,,,,,,,,,,4515.0,4552.0,9067.0,,,,,203.0,0,0,0,0,0,204.0,9067.0,,,,,,39.215686,,,,
2022-08-29,2022,8,0,364.31,154.99,181.36,27.96,,,,,,,,,,102.0,102.0,,,,,,,,,,,,,,,,,,4453.0,4748.0,9201.0,,,,,303.0,0,0,0,0,0,204.0,9201.0,,,,,,39.215686,,,,
2022-08-30,2022,8,1,305.62,212.2,78.05,15.37,7.84,2.12,1.21,5.38,5.5,3.58,124961.0,5064.0,,102.0,102.0,40.0,40.9,8.11,8.08,3294.0,18680.0,3116.0,18448.0,,,2.69,0.98,2.68,1.03,32200.0,28846.0,5483.0,4527.0,4892.0,9419.0,69.9,69.8,69.85,30.14,307.0,0,0,0,0,0,204.0,9419.0,69.85,6579.1715,0.176338,0.168907,7.3032,39.215686,0.9129,1289.708621,,
2022-08-31,2022,8,2,96.22,76.81,0.0,19.41,7.88,2.2,1.2,5.3,6.1,4.22,161378.0,,,102.0,102.0,40.0,40.9,8.1,8.08,3462.0,18592.0,3286.0,18211.0,,,2.58,0.97,2.66,1.12,29461.0,30547.0,,4528.0,5171.0,9699.0,66.4,66.3,66.35,33.64,311.0,0,0,0,0,0,204.0,9699.0,66.35,6435.2865,0.186209,0.18044,8.6088,39.215686,1.0761,1126.637859,,
2022-09-01,2022,9,3,238.59,134.77,88.72,15.1,8.26,2.94,1.58,5.45,5.83,3.84,139596.0,,,102.0,102.0,40.0,40.9,8.13,8.11,3145.0,18209.0,2837.0,18019.0,,,2.56,1.06,2.59,0.94,30337.0,32423.0,,4465.0,5215.0,9680.0,66.3,66.1,66.2,33.79,253.0,0,0,0,0,0,204.0,9680.0,66.2,6408.16,0.172717,0.157445,7.8336,39.215686,0.9792,1235.702614,,
2022-09-02,2022,9,4,249.95,51.95,181.3,16.7,7.92,2.42,1.36,5.52,5.49,3.61,141210.0,,,99.0,99.0,40.0,40.9,8.15,8.13,2862.0,18739.0,3064.0,18355.0,,,2.6,1.08,2.65,1.06,29835.0,31169.0,,4074.0,5020.0,9094.0,66.9,66.7,66.8,33.19,216.0,0,0,0,0,0,198.0,9094.0,66.8,6074.792,0.15273,0.16693,7.1478,40.40404,0.893475,1272.279583,,
2022-09-03,2022,9,5,162.9,83.14,57.59,22.17,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,3942.0,4869.0,8811.0,,,,99.99,316.0,0,0,0,0,0,192.0,8811.0,,,,,,41.666667,,,,
2022-09-04,2022,9,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,3869.0,4670.0,8539.0,,,,,315.0,0,0,0,0,0,192.0,8539.0,,,,,,41.666667,,,,
2022-09-05,2022,9,0,346.56,182.91,134.95,28.7,8.05,2.03,1.12,5.94,4.92,3.37,127955.0,5733.0,,96.0,96.0,39.8,39.9,8.15,8.2,2381.0,18924.0,2511.0,18733.0,,,2.49,0.97,2.39,1.03,26176.0,30951.0,6043.0,3846.0,4547.0,8393.0,68.4,68.2,68.3,31.69,316.0,0,0,0,0,0,192.0,8393.0,68.3,5732.419,0.125819,0.134042,6.4704,41.666667,0.8088,1297.137735,,
2022-09-06,2022,9,1,228.93,130.65,88.78,9.5,8.31,1.95,1.2,5.92,4.98,3.53,131172.0,,,96.0,96.0,39.8,39.9,8.17,8.22,2674.0,18506.0,2755.0,19041.0,,,2.57,1.14,2.57,1.12,28049.0,29378.0,,3942.0,4464.0,8406.0,67.9,67.6,67.75,32.24,262.0,0,0,0,0,0,192.0,8406.0,67.75,5695.065,0.144494,0.144688,6.7776,41.666667,0.8472,1240.26204,,
2022-09-07,2022,9,2,328.94,130.65,173.98,24.31,8.16,2.33,,5.96,5.15,3.59,169381.0,,,96.0,96.0,39.8,39.9,8.13,8.25,2535.0,18710.0,2481.0,18851.0,,,2.69,1.17,2.7,1.13,27333.0,30094.0,,3767.0,4263.0,8030.0,67.6,67.4,67.5,32.49,315.0,0,0,0,0,0,192.0,8030.0,67.5,5420.25,0.135489,0.131611,6.8928,41.666667,0.8616,1164.983751,,
2022-09-08,2022,9,3,232.73,132.99,84.08,15.66,7.37,4.92,2.66,5.87,4.81,3.01,143688.0,,,96.0,96.0,39.8,39.9,8.0,8.11,2462.0,18710.0,2329.0,19114.0,,,2.57,0.97,2.49,1.03,31151.0,34803.0,,3711.0,4029.0,7740.0,68.1,67.9,68.0,31.99,315.0,0,0,0,0,0,192.0,7740.0,68.0,5263.2,0.131587,0.121848,5.7792,41.666667,0.7224,1339.285714,,
2022-09-09,2022,9,4,314.9,187.54,84.92,42.44,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,3659.0,3856.0,7515.0,,,,99.99,267.0,0,0,0,0,0,192.0,7515.0,,,,,,41.666667,,,,
2022-09-10,2022,9,5,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,3690.0,3766.0,7456.0,,,,99.99,221.0,0,0,0,0,0,192.0,7456.0,,,,,,41.666667,,,,
2022-09-11,2022,9,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,3711.0,3750.0,7461.0,,,,,288.0,0,0,0,0,0,192.0,7461.0,,,,,,41.666667,,,,
2022-09-12,2022,9,0,328.04,208.65,91.08,28.31,7.7,2.9,1.29,5.95,4.55,2.89,142450.0,5831.0,,96.0,96.0,39.8,39.8,7.62,7.69,2633.0,18630.0,2482.0,18835.0,,,2.8,1.18,2.66,1.12,31454.0,30670.0,5030.0,3843.0,3807.0,7650.0,68.6,68.7,,,351.0,0,0,0,0,0,192.0,7650.0,68.65,5251.725,0.141331,0.131776,5.5488,41.666667,0.6936,1378.676471,,
2022-09-13,2022,9,1,246.53,158.35,77.5,10.68,7.44,2.2,1.02,5.69,5.07,3.12,126579.0,,,96.0,96.0,39.8,39.8,7.63,7.69,2496.0,18367.0,2781.0,18590.0,,,2.82,1.05,2.73,1.2,32753.0,28355.0,,3943.0,3561.0,7504.0,68.5,68.4,,,405.0,0,0,0,0,0,192.0,7504.0,68.45,5136.488,0.135896,0.149597,5.9904,41.666667,0.7488,1252.67094,,
2022-09-14,2022,9,2,232.55,161.17,47.47,23.91,7.88,2.64,1.41,5.74,4.86,3.04,130922.0,,,96.0,96.0,39.7,39.6,7.65,7.7,2357.0,18209.0,2466.0,18172.0,,,2.78,1.08,2.7,1.13,30438.0,29572.0,,4157.0,3947.0,8104.0,68.7,68.5,68.6,31.39,371.0,0,0,0,0,0,192.0,8104.0,68.6,5559.344,0.129441,0.135703,5.8368,41.666667,0.7296,1388.432018,,
2022-09-15,2022,9,3,264.8,160.19,88.59,16.02,7.49,1.38,0.74,5.37,4.63,2.83,156873.0,,,96.0,96.0,39.7,39.6,7.64,7.69,2612.0,17948.0,2363.0,17880.0,,,2.87,1.16,2.64,0.98,32242.0,31849.0,,4371.0,4143.0,8514.0,68.4,68.7,68.55,31.44,355.0,0,0,0,0,0,192.0,8514.0,68.55,5836.347,0.145532,0.132159,5.4336,41.666667,0.6792,1566.916961,,
2022-09-16,2022,9,4,264.96,109.0,133.22,22.74,7.67,3.51,2.06,5.35,4.85,3.13,167180.0,,,96.0,96.0,39.7,39.6,7.66,7.71,2437.0,17825.0,2665.0,17964.0,,,2.81,1.19,2.76,1.16,31529.0,32145.0,,4677.0,4260.0,8937.0,68.4,68.4,68.4,31.59,386.0,0,0,0,0,0,192.0,8937.0,68.4,6112.908,0.136718,0.148352,6.0096,41.666667,0.7512,1487.120607,,
2022-09-17,2022,9,5,131.01,55.25,57.28,18.48,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4854.0,4398.0,9252.0,,,,99.99,363.0,0,0,0,0,0,192.0,9252.0,,,,,,41.666667,,,,
2022-09-18,2022,9,6,0.0,0.0,0.0,0.0,,,,,,,,,,92.0,92.0,,,,,,,,,,,,,,,,,,5086.0,4230.0,9316.0,,,,,313.0,0,0,0,0,0,184.0,9316.0,,,,,,43.478261,,,,
2022-09-19,2022,9,0,210.98,143.57,39.36,28.05,7.52,2.65,1.48,5.3,5.07,3.25,169359.0,5956.0,,96.0,96.0,39.4,39.4,7.76,7.75,2548.0,17948.0,2719.0,17674.0,,,2.67,1.16,2.74,1.12,32468.0,32278.0,5617.0,5268.0,4563.0,9831.0,68.7,68.9,,,363.0,0,0,0,0,0,192.0,9831.0,68.8,6763.728,0.141966,0.153842,6.24,41.666667,0.78,1575.480769,,
2022-09-20,2022,9,1,182.55,78.64,91.96,11.95,7.45,3.05,1.5,5.44,4.91,3.08,219258.0,,,96.0,96.0,39.4,39.4,7.78,7.76,2607.0,17759.0,2568.0,17711.0,,,2.58,1.07,2.57,1.12,34007.0,29026.0,,5158.0,4583.0,9741.0,69.1,69.3,,,363.0,0,0,0,0,0,192.0,9741.0,69.2,6740.772,0.146799,0.144995,5.9136,41.666667,0.7392,1647.219968,,
2022-09-21,2022,9,2,256.72,77.99,156.92,21.81,7.62,3.13,1.77,5.43,5.1,3.37,186370.0,,,96.0,96.0,39.4,39.4,7.79,7.77,2478.0,17830.0,2710.0,17915.0,,,2.49,0.97,2.58,1.03,31905.0,30312.0,,5083.0,4361.0,9444.0,69.4,69.7,,,341.0,0,0,0,0,0,192.0,9444.0,69.55,6568.302,0.138979,0.15127,6.4704,41.666667,0.8088,1459.569733,,
2022-09-22,2022,9,3,166.56,53.21,100.12,13.23,7.61,2.48,1.3,5.61,4.84,3.19,125805.0,,,96.0,96.0,39.3,39.3,7.82,7.8,2417.0,17927.0,2519.0,17695.0,,,2.76,1.03,2.68,0.97,30496.0,31479.0,,4899.0,4258.0,9157.0,69.2,69.4,,,334.0,0,0,0,0,0,192.0,9157.0,69.3,6345.801,0.134825,0.142357,6.1248,41.666667,0.7656,1495.069227,,
2022-09-23,2022,9,4,219.71,164.12,41.38,14.21,7.33,2.93,1.67,5.65,5.15,3.53,135963.0,,,96.0,96.0,39.3,39.3,7.81,7.79,2631.0,17748.0,2740.0,17558.0,,,2.65,1.06,2.67,1.12,28019.0,25836.0,,4540.0,4083.0,8623.0,69.7,69.9,69.8,30.19,363.0,0,0,0,0,0,192.0,8623.0,69.8,6018.854,0.148242,0.156054,6.7776,41.666667,0.8472,1272.279273,,
2022-09-24,2022,9,5,171.25,54.6,95.63,21.02,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4506.0,4174.0,8680.0,,,,99.99,338.0,0,0,0,0,0,192.0,8680.0,,,,,,41.666667,,,,
2022-09-25,2022,9,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4434.0,4224.0,8658.0,,,,,227.0,0,0,0,0,0,192.0,8658.0,,,,,,41.666667,,,,
2022-09-26,2022,9,0,344.52,184.79,134.03,25.7,7.6,2.2,1.11,5.42,4.96,3.11,123901.0,5070.0,,96.0,96.0,39.0,39.0,7.8,7.78,2539.0,17683.0,2690.0,17451.0,,,2.7,1.18,2.78,1.13,26677.0,26337.0,5687.0,4407.0,4210.0,8617.0,68.8,68.7,,,363.0,0,0,0,0,0,192.0,8617.0,68.75,5924.1875,0.143584,0.154146,5.9712,41.666667,0.7464,1443.093516,,
2022-09-27,2022,9,1,220.72,131.54,78.25,10.93,7.64,2.12,1.12,5.55,5.17,3.17,136118.0,,,96.0,96.0,39.0,39.0,7.81,7.8,2415.0,17942.0,2598.0,17741.0,,,2.47,0.92,2.58,0.94,27438.0,25538.0,,4321.0,4160.0,8481.0,68.8,68.9,68.85,31.14,363.0,0,0,0,0,0,192.0,8481.0,68.85,5839.1685,0.1346,0.14644,6.0864,41.666667,0.7608,1393.434543,,
2022-09-28,2022,9,2,122.79,103.91,0.0,18.88,7.58,2.39,1.26,5.61,5.38,3.36,140376.0,,,96.0,96.0,39.0,39.0,7.82,7.81,2674.0,18103.0,2716.0,17922.0,,,2.58,1.04,2.61,1.05,26326.0,27884.0,,4488.0,4326.0,8814.0,68.0,68.1,68.05,31.94,305.0,0,0,0,0,0,192.0,8814.0,68.05,5997.927,0.14771,0.151546,6.4512,41.666667,0.8064,1366.25744,,
2022-09-29,2022,9,3,215.83,110.51,88.73,16.59,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4441.0,4299.0,8740.0,,,,99.99,406.0,0,0,0,0,0,192.0,8740.0,,,,,,41.666667,,,,
2022-09-30,2022,9,4,159.78,56.48,89.2,14.1,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4337.0,4187.0,8524.0,,,,99.99,305.0,0,0,0,0,0,192.0,8524.0,,,,,,41.666667,,,,
2022-10-01,2022,10,5,251.89,81.4,147.31,23.18,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4251.0,4093.0,8344.0,,,,,253.0,0,0,0,0,0,192.0,8344.0,,,,,,41.666667,,,,
2022-10-02,2022,10,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4228.0,4109.0,8337.0,,,,,409.0,0,0,0,0,0,192.0,8337.0,,,,,,41.666667,,,,
2022-10-03,2022,10,0,197.83,133.05,39.5,25.28,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4361.0,4201.0,8562.0,,,,,363.0,0,0,0,0,0,192.0,8562.0,,,,,,41.666667,,,,
2022-10-04,2022,10,1,247.4,148.1,89.32,9.98,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4355.0,4240.0,8595.0,,,,,291.0,0,0,0,0,0,192.0,8595.0,,,,,,41.666667,,,,
2022-10-05,2022,10,2,305.06,102.26,183.9,18.9,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4415.0,4268.0,8683.0,,,,,230.0,0,0,0,0,0,192.0,8683.0,,,,,,41.666667,,,,
2022-10-06,2022,10,3,226.99,131.74,77.62,17.63,7.46,3.04,1.87,5.69,5.38,3.35,141126.0,5382.0,,96.0,96.0,,38.7,7.81,7.81,2471.0,17684.0,2576.0,17539.0,,,2.66,1.24,2.8,1.28,24838.0,27432.0,5715.0,4414.0,4286.0,8700.0,67.6,67.8,,,378.0,1,0,0,0,0,192.0,8700.0,67.7,5889.9,0.139731,0.146873,6.432,41.666667,0.804,1352.61194,,
2022-10-07,2022,10,4,152.11,137.52,0.0,14.59,7.68,2.39,1.26,5.62,5.27,3.29,139407.0,,,96.0,96.0,,38.7,7.82,7.82,2397.0,17492.0,2597.0,17637.0,,,2.62,1.12,2.74,1.16,25136.0,26631.0,,4292.0,4163.0,8455.0,67.9,68.0,,,277.0,1,0,0,0,0,192.0,8455.0,67.95,5745.1725,0.137034,0.147247,6.3168,41.666667,0.7896,1338.494174,,
2022-10-08,2022,10,5,309.77,107.41,178.87,23.49,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4301.0,4149.0,8450.0,,,,,296.0,1,0,0,0,0,192.0,8450.0,,,,,,41.666667,,,,
2022-10-09,2022,10,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4380.0,4234.0,8614.0,,,,,363.0,1,0,0,0,0,192.0,8614.0,,,,,,41.666667,,,,
2022-10-10,2022,10,0,316.58,201.18,90.92,24.48,7.77,2.48,1.3,5.57,5.07,3.35,139928.0,5294.0,,96.0,96.0,,38.5,7.85,7.83,2583.0,17637.0,2663.0,17519.0,,,2.67,1.07,2.67,1.12,32532.0,28498.0,5121.0,4413.0,4238.0,8651.0,68.4,68.3,,,319.0,1,0,0,0,0,192.0,8651.0,68.35,5912.9585,0.146453,0.152006,6.432,41.666667,0.804,1344.993781,,
2022-10-11,2022,10,1,194.22,103.52,76.81,13.89,7.98,2.08,1.04,5.6,5.31,3.48,143809.0,,,96.0,96.0,,38.5,7.85,7.84,2335.0,17825.0,2737.0,17841.0,,,2.64,1.09,2.71,1.15,29829.0,27319.0,,4488.0,4391.0,8879.0,67.8,67.9,,,321.0,1,0,0,0,0,192.0,8879.0,67.85,6024.4015,0.130996,0.153411,6.6816,41.666667,0.8352,1328.873324,,
2022-10-12,2022,10,2,192.16,128.17,47.62,16.37,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4701.0,4529.0,9230.0,,,,99.99,267.0,1,0,0,0,0,192.0,9230.0,,,,,,41.666667,,,,
2022-10-13,2022,10,3,260.5,155.37,89.53,15.6,7.49,3.22,1.96,5.34,5.3,3.66,138775.0,,,96.0,96.0,,38.5,7.75,7.75,2712.0,17427.0,2935.0,17338.0,,,2.67,1.28,2.85,1.32,30574.0,28387.0,,4667.0,4519.0,9186.0,66.3,66.4,66.35,33.64,335.0,1,0,0,0,0,192.0,9186.0,66.35,6094.911,0.155621,0.169281,7.0272,41.666667,0.8784,1307.206284,,
2022-10-14,2022,10,4,256.32,106.01,134.13,16.18,7.68,2.56,1.39,5.41,5.12,3.42,142165.0,,,96.0,96.0,,38.4,7.77,7.77,2593.0,17326.0,2745.0,17416.0,,,2.65,1.23,2.77,1.27,29638.0,27746.0,,4550.0,4543.0,9093.0,66.7,66.9,66.8,33.19,322.0,1,0,0,0,0,192.0,9093.0,66.8,6074.124,0.149659,0.157614,6.5664,41.666667,0.8208,1384.777047,,
2022-10-15,2022,10,5,253.65,128.15,102.8,22.7,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4449.0,4230.0,8679.0,,,,99.99,267.0,1,0,0,0,0,192.0,8679.0,,,,,,41.666667,,,,
2022-10-16,2022,10,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4484.0,4317.0,8801.0,,,,,267.0,1,0,0,0,0,192.0,8801.0,,,,,,41.666667,,,,
2022-10-17,2022,10,0,166.73,103.25,39.37,24.11,7.59,2.85,1.58,5.73,5.33,3.4,142326.0,5634.0,,96.0,96.0,,38.5,7.76,7.77,2646.0,17512.0,2432.0,17291.0,,,2.64,1.06,2.59,1.03,26249.0,30264.0,5439.0,4544.0,4484.0,9028.0,67.6,67.9,,,267.0,1,0,0,0,0,192.0,9028.0,67.75,6116.47,0.151096,0.140651,6.528,41.666667,0.816,1382.965686,,
2022-10-18,2022,10,1,260.08,207.36,41.49,11.23,7.47,4.21,2.29,5.87,5.02,3.15,141009.0,,,96.0,96.0,,38.5,7.78,7.78,2486.0,17702.0,2615.0,17584.0,,,2.69,1.07,2.71,1.05,27018.0,29315.0,,4419.0,4280.0,8699.0,67.9,67.8,67.85,32.14,267.0,1,0,0,0,0,192.0,8699.0,67.85,5902.2715,0.140436,0.148715,6.048,41.666667,0.756,1438.32672,,
2022-10-19,2022,10,2,307.86,107.47,180.56,19.83,7.62,2.61,1.42,5.88,4.97,3.09,139284.0,,,96.0,96.0,,38.4,7.79,7.79,2631.0,17589.0,2498.0,17827.0,,,2.62,1.09,2.68,1.12,26178.0,28531.0,,4431.0,4291.0,8722.0,68.1,67.9,68.0,31.99,344.0,1,0,0,0,0,192.0,8722.0,68.0,5930.96,0.149582,0.140125,5.9328,41.666667,0.7416,1470.132147,,
2022-10-20,2022,10,3,189.5,100.72,77.31,11.47,7.56,2.35,1.33,5.85,5.28,3.42,127289.0,,,96.0,96.0,,38.4,7.77,7.78,2351.0,17794.0,2611.0,17426.0,,,2.52,0.99,2.51,1.04,26324.0,31873.0,,4382.0,4099.0,8481.0,68.3,68.1,68.2,31.79,363.0,1,0,0,0,0,192.0,8481.0,68.2,5784.042,0.132123,0.149834,6.5664,41.666667,0.8208,1291.575292,,
2022-10-21,2022,10,4,151.74,135.34,0.0,16.4,7.69,2.589,1.36,5.79,5.14,3.34,133071.0,,,96.0,96.0,,38.4,7.76,7.77,2608.0,17819.0,2496.0,17674.0,,,2.58,1.03,2.54,1.12,27661.0,30544.0,,4483.0,4266.0,8749.0,67.9,67.9,67.9,32.09,404.0,1,0,0,0,0,192.0,8749.0,67.9,5940.571,0.146361,0.141224,6.4128,41.666667,0.8016,1364.302645,,
2022-10-22,2022,10,5,190.26,80.48,87.59,22.19,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4684.0,4303.0,8987.0,,,,99.99,362.0,1,0,0,0,0,192.0,8987.0,,,,,,41.666667,,,,
2022-10-23,2022,10,6,0.0,0.0,0.0,0.0,,,,,,,,,,92.0,92.0,,,,,,,,,,,,,,,,,,4646.0,4244.0,8890.0,,,,,342.0,1,0,0,0,0,184.0,8890.0,,,,,,43.478261,,,,
2022-10-24,2022,10,0,267.91,155.39,88.95,23.57,,,,,,,,,,92.0,92.0,,,,,,,,,,,,,,,,,,4396.0,4075.0,8471.0,,,,,365.0,1,0,0,0,0,184.0,8471.0,,,,,,43.478261,,,,
2022-10-25,2022,10,1,346.71,203.19,128.43,15.09,7.88,3.32,1.78,5.67,5.36,3.36,126572.0,5566.0,,96.0,96.0,,37.9,8.1,8.09,2842.0,18429.0,2913.0,18370.0,,,2.73,0.99,2.96,1.1,29155.0,30440.0,6117.0,4479.0,4284.0,8763.0,67.3,67.4,67.35,32.64,363.0,1,0,0,0,0,192.0,8763.0,67.35,5901.8805,0.154213,0.158574,6.4512,41.666667,0.8064,1358.351935,,
2022-10-26,2022,10,2,157.05,103.2,38.19,15.66,7.86,2.23,1.22,5.61,5.56,3.74,135047.0,,,96.0,96.0,,37.9,8.05,8.0,3135.0,18216.0,2897.0,18041.0,,,2.781,1.05,2.47,0.93,30736.0,29264.0,,4442.0,4376.0,8818.0,66.9,67.1,67.0,32.99,363.0,1,0,0,0,0,192.0,8818.0,67.0,5908.06,0.172101,0.160579,7.1808,41.666667,0.8976,1227.996881,,
2022-10-27,2022,10,3,260.75,156.04,89.26,15.45,8.37,2.96,1.69,5.7,5.37,3.74,120453.0,,,96.0,96.0,,38.0,8.04,7.97,3347.0,18082.0,2967.0,17864.0,,,2.69,1.17,2.69,1.22,27956.0,27616.0,,4392.0,4373.0,8765.0,66.5,66.7,66.6,33.39,347.0,1,0,0,0,0,192.0,8765.0,66.6,5837.49,0.185101,0.166088,7.1808,41.666667,0.8976,1220.616087,,
2022-10-28,2022,10,4,242.07,137.4,89.03,15.64,8.02,3.98,2.35,5.98,5.14,3.39,117329.0,,,96.0,96.0,,38.1,8.05,8.01,3095.0,17768.0,2812.0,18165.0,,,2.79,1.17,2.88,1.23,28761.0,29033.0,,4255.0,4156.0,8411.0,67.2,67.1,67.15,32.84,267.0,1,0,0,0,0,192.0,8411.0,67.15,5647.9865,0.17419,0.154803,6.5088,41.666667,0.8136,1292.250492,,
2022-10-29,2022,10,5,249.52,78.6,149.74,21.18,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4412.0,4314.0,8726.0,,,,99.99,257.0,1,0,0,0,0,192.0,8726.0,,,,,,41.666667,,,,
2022-10-30,2022,10,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4660.0,4405.0,9065.0,,,,,282.0,1,0,0,0,0,192.0,9065.0,,,,,,41.666667,,,,
