date,year,Y_COD,A1_dev_pct,A2,A3_z,FAN_A_mgL,A4_FAN_ratio,n_acute,acute_grade,C1_burden_sm,chronic_phase
2019-06-22,2019,,,False,-0.5630444938301082,,,0,정상,-1.620015337423314,정상
2019-06-23,2019,,,False,-1.5585806812641791,,,0,정상,-1.620015337423314,정상
2019-06-24,2019,0.28735477709724916,-7.457617669196493,False,-0.7446945041444647,310.116658,0.7787025666513565,0,정상,-1.5529141104294486,정상
2019-06-25,2019,,,False,-2.667854654817023,,,0,정상,-1.5529141104294486,정상
2019-06-26,2019,,,False,-1.198687692323155,,,0,정상,-1.5529141104294486,정상
2019-06-27,2019,0.3220821798351085,3.726315355989107,False,-0.9912308112104332,,,0,정상,-1.5529141104294486,정상
2019-06-28,2019,0.3116221380443163,0.10162692749717817,False,-2.8245125433601386,,,0,정상,-1.5497188139059315,정상
2019-06-29,2019,,,False,0.47182570706448385,,,0,정상,-1.5465235173824143,정상
2019-06-30,2019,,,False,-2.2358776769375135,,,0,정상,-1.5465235173824143,정상
2019-07-01,2019,0.2807691205196427,-8.886584694740607,False,-1.3222320722481518,314.542512,0.7898158808849447,0,정상,-1.5497188139059315,정상
2019-07-02,2019,0.2824425923258565,-7.82658263397199,False,-2.8049095240208404,,,0,정상,-1.5529141104294486,정상
2019-07-03,2019,0.3124175345768728,1.3837580281781836,False,-1.622516025983853,,,0,정상,-1.5529141104294486,정상
2019-07-04,2019,0.3075883334439378,0.16261962725043766,False,-1.7570880740750991,,,0,정상,-1.5529141104294486,정상
2019-07-05,2019,0.29108752017621303,-5.056284201378114,False,-1.3286316200880783,,,0,정상,-1.5529141104294486,정상
2019-07-06,2019,,,False,-1.1292185760350735,,,0,정상,-1.6072341513292454,정상
2019-07-07,2019,,,False,-0.24016767246564122,,,0,정상,-1.6072341513292454,정상
2019-07-08,2019,0.33743332970501794,10.119309116898556,False,-2.282134948951791,246.880344,0.6199162559289861,0,정상,-1.6615541922290422,정상
2019-07-09,2019,0.29867948006586337,-2.5277733500721156,False,-2.5395130420714294,,,0,정상,-1.6743353783231107,정상
2019-07-10,2019,0.3154907651436328,2.9584870017121734,False,-1.8123987919722413,,,0,정상,-1.6935071574642135,정상
2019-07-11,2019,0.32566404734981946,6.278475602055389,False,-1.6628255720234693,,,0,정상,-1.763803680981596,정상
2019-07-12,2019,0.32348262619972357,5.509994070189461,False,-1.6082662571126871,,,0,정상,-1.8277096114519442,정상
2019-07-13,2019,,,False,-1.809897132517348,,,0,정상,-1.8277096114519442,정상
2019-07-14,2019,,,False,1.059836409444597,,,0,정상,-1.8532719836400813,정상
2019-07-15,2019,0.26921030508126464,-12.144858871487173,False,-1.650539992292061,289.866465,0.7203354669546373,0,정상,-1.8277096114519442,정상
2019-07-16,2019,0.26010982854423326,-14.879370466417718,False,0.17707606324676717,,,0,정상,-1.8277096114519442,정상
2019-07-17,2019,0.34801221395798926,13.886579770061246,False,1.604808031657794,,,0,정상,-1.8277096114519442,정상
2019-07-18,2019,0.32403165253913246,6.038969797127458,False,1.5738207068856347,,,0,정상,-1.8277096114519442,정상
2019-07-19,2019,,,False,-0.06497382944351711,,,0,정상,-1.8277096114519442,정상
2019-07-20,2019,,,False,0.6383334859253675,,,0,정상,-1.8532719836400813,정상
2019-07-21,2019,,,False,1.6970349181823197,,,0,정상,-1.8788343558282183,정상
2019-07-22,2019,0.3446304851719534,12.528409129547757,False,-2.1822460482525425,244.191646,0.6068308155199378,0,정상,-1.8532719836400813,정상
2019-07-23,2019,0.2633711959363653,-14.004294557754083,False,-0.7132194154635109,,,0,정상,-1.8788343558282183,정상
2019-07-24,2019,0.3210992621780293,4.845017200195589,False,-0.9966649995132911,,,0,정상,-1.8788343558282183,정상
2019-07-25,2019,0.25751893338324366,-15.727237801509375,False,0.38423847264839267,,,1,주의,-1.8532719836400813,정상
2019-07-26,2019,0.295869293272431,-2.9602421002582147,False,0.3511404593652349,,,0,정상,-1.8788343558282183,정상
2019-07-27,2019,,,False,0.8872970455343255,,,0,정상,-1.8532719836400813,정상
2019-07-28,2019,,,False,1.0669701746630686,,,0,정상,-1.8788343558282183,정상
2019-07-29,2019,0.28750345056682874,-4.707814442616421,False,-1.799315024273689,272.664437,0.7703723813287054,0,정상,-1.8788343558282183,정상
2019-07-30,2019,0.3363098133958418,10.303514468430253,False,-0.5218649380753208,,,0,정상,-1.8788343558282183,정상
2019-07-31,2019,0.2975144493561909,-2.4206607658466273,False,-0.3518229006621425,,,0,정상,-1.8788343558282183,정상
